web-scraper-order,web-scraper-start-url,size
"1728486848-240","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","703.9 Mbytes"
"1728486848-241","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","702.1 Mbytes"
"1728486848-242","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","634.0 Mbytes"
"1728486848-243","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","692.5 Mbytes"
"1728486848-244","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","667.1 Mbytes"
"1728486848-245","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","679.6 Mbytes"
"1728486848-246","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","650.0 Mbytes"
"1728486848-247","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","663.2 Mbytes"
"1728486848-248","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","664.8 Mbytes"
"1728486848-249","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","652.5 Mbytes"
"1728486848-250","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","682.5 Mbytes"
"1728486848-251","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","672.5 Mbytes"
"1728486848-252","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","704.1 Mbytes"
"1728486848-253","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","702.6 Mbytes"
"1728486848-254","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","654.9 Mbytes"
"1728486848-255","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","693.4 Mbytes"
"1728486848-256","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","663.7 Mbytes"
"1728486848-257","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","675.4 Mbytes"
"1728486848-258","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","646.5 Mbytes"
"1728486848-259","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","666.3 Mbytes"
"1728486848-260","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","666.3 Mbytes"
"1728486848-261","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","652.6 Mbytes"
"1728486848-262","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","684.4 Mbytes"
"1728486848-263","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","674.7 Mbytes"
"1728486848-264","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","705.4 Mbytes"
"1728486848-265","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","704.6 Mbytes"
"1728486848-266","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","636.7 Mbytes"
"1728486848-267","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","693.8 Mbytes"
"1728486848-268","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","668.4 Mbytes"
"1728486848-269","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","682.8 Mbytes"
"1728486848-270","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","647.1 Mbytes"
"1728486848-271","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","666.9 Mbytes"
"1728486848-272","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","665.9 Mbytes"
"1728486848-273","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","649.8 Mbytes"
"1728486848-274","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","681.8 Mbytes"
"1728486848-275","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","672.2 Mbytes"
"1728486848-276","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","701.2 Mbytes"
"1728486848-277","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","703.6 Mbytes"
"1728486848-278","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","636.4 Mbytes"
"1728486848-279","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","700.4 Mbytes"
"1728486848-280","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","665.7 Mbytes"
"1728486848-281","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","677.9 Mbytes"
"1728486848-282","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","649.2 Mbytes"
"1728486848-283","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","668.9 Mbytes"
"1728486848-284","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","664.6 Mbytes"
"1728486848-285","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","652.3 Mbytes"
"1728486848-286","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","682.5 Mbytes"
"1728486848-287","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","673.4 Mbytes"
"1728486848-288","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","701.4 Mbytes"
"1728486848-289","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","702.3 Mbytes"
"1728486848-290","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","632.7 Mbytes"
"1728486848-291","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","691.7 Mbytes"
"1728486848-292","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","664.3 Mbytes"
"1728486848-293","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","674.4 Mbytes"
"1728486848-294","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","645.4 Mbytes"
"1728486848-295","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","660.4 Mbytes"
"1728486848-296","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","664.7 Mbytes"
"1728486848-297","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","649.1 Mbytes"
"1728486848-298","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","681.3 Mbytes"
"1728486848-299","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","671.6 Mbytes"
"1728486848-300","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","701.8 Mbytes"
"1728486848-301","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","704.1 Mbytes"
"1728486848-302","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","652.1 Mbytes"
"1728486848-303","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","693.0 Mbytes"
"1728486848-304","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","665.3 Mbytes"
"1728486848-305","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","675.1 Mbytes"
"1728486848-306","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","648.1 Mbytes"
"1728486848-307","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","661.6 Mbytes"
"1728486848-308","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","664.4 Mbytes"
"1728486848-309","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","652.0 Mbytes"
"1728486848-310","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","683.3 Mbytes"
"1728486848-311","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","671.7 Mbytes"
"1728486848-312","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","704.7 Mbytes"
"1728486848-313","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","703.4 Mbytes"
"1728486848-314","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","633.2 Mbytes"
"1728486848-315","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","697.5 Mbytes"
"1728486848-316","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","665.4 Mbytes"
"1728486848-317","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","674.1 Mbytes"
"1728486848-318","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","645.5 Mbytes"
"1728486848-319","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","662.9 Mbytes"
"1728486848-320","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","664.9 Mbytes"
"1728486848-321","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","650.8 Mbytes"
"1728486848-322","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","684.7 Mbytes"
"1728486848-323","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","672.4 Mbytes"
"1728486848-324","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","699.6 Mbytes"
"1728486848-325","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","700.2 Mbytes"
"1728486848-326","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","635.7 Mbytes"
"1728486848-327","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","697.8 Mbytes"
"1728486848-328","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","668.0 Mbytes"
"1728486848-329","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","673.7 Mbytes"
"1728486848-330","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","648.2 Mbytes"
"1728486848-331","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","666.1 Mbytes"
"1728486848-332","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","665.1 Mbytes"
"1728486848-333","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","649.8 Mbytes"
"1728486848-334","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","684.6 Mbytes"
"1728486848-335","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","669.5 Mbytes"
"1728486848-336","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","704.0 Mbytes"
"1728486848-337","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","708.5 Mbytes"
"1728486848-338","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","638.8 Mbytes"
"1728486848-339","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","698.9 Mbytes"
"1728486848-340","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","664.1 Mbytes"
"1728486848-341","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","677.9 Mbytes"
"1728486848-342","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","648.5 Mbytes"
"1728486848-343","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","662.8 Mbytes"
"1728486848-344","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","665.1 Mbytes"
"1728486848-345","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","651.6 Mbytes"
"1728486848-346","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","685.2 Mbytes"
"1728486848-347","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","675.2 Mbytes"
"1728486848-348","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","703.2 Mbytes"
"1728486848-349","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","705.9 Mbytes"
"1728486848-350","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","659.4 Mbytes"
"1728486848-351","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","694.1 Mbytes"
"1728486848-352","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","664.5 Mbytes"
"1728486848-353","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","675.4 Mbytes"
"1728486848-354","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","645.7 Mbytes"
"1728486848-355","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","662.7 Mbytes"
"1728486848-356","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","667.7 Mbytes"
"1728486848-357","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","651.9 Mbytes"
"1728486848-358","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","687.7 Mbytes"
"1728486848-359","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","670.0 Mbytes"
"1728486848-360","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","705.8 Mbytes"
"1728486848-361","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","720.1 Mbytes"
"1728486848-362","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","645.3 Mbytes"
"1728486848-363","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","707.3 Mbytes"
"1728486848-364","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","676.9 Mbytes"
"1728486848-365","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","684.0 Mbytes"
"1728486848-366","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","656.3 Mbytes"
"1728486848-367","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","676.8 Mbytes"
"1728486848-368","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","680.4 Mbytes"
"1728486848-369","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","663.0 Mbytes"
"1728486848-370","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","699.9 Mbytes"
"1728486848-371","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","684.2 Mbytes"
"1728486848-372","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","719.7 Mbytes"
"1728486848-373","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","716.3 Mbytes"
"1728486848-374","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","645.2 Mbytes"
"1728486848-375","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","707.7 Mbytes"
"1728486848-376","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","674.0 Mbytes"
"1728486848-377","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","686.6 Mbytes"
"1728486848-378","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","656.4 Mbytes"
"1728486848-379","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","673.1 Mbytes"
"1728486848-380","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","674.8 Mbytes"
"1728486848-381","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","661.4 Mbytes"
"1728486848-382","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","689.1 Mbytes"
"1728486848-383","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","684.5 Mbytes"
"1728486848-384","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","713.5 Mbytes"
"1728486848-385","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","716.2 Mbytes"
"1728486848-386","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","648.3 Mbytes"
"1728486848-387","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","705.2 Mbytes"
"1728486848-388","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","675.8 Mbytes"
"1728486848-389","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","688.2 Mbytes"
"1728486848-390","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","659.5 Mbytes"
"1728486848-391","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","669.9 Mbytes"
"1728486848-392","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","674.9 Mbytes"
"1728486848-393","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","663.0 Mbytes"
"1728486848-394","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","694.2 Mbytes"
"1728486848-395","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","686.1 Mbytes"
"1728486848-396","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","714.8 Mbytes"
"1728486848-397","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","715.0 Mbytes"
"1728486848-398","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","666.2 Mbytes"
"1728486848-399","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","706.9 Mbytes"
"1728486848-400","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","674.0 Mbytes"
"1728486848-401","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","684.2 Mbytes"
"1728486848-402","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","657.7 Mbytes"
"1728486848-403","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","671.2 Mbytes"
"1728486848-404","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","677.6 Mbytes"
"1728486848-405","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","663.2 Mbytes"
"1728486848-406","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","698.0 Mbytes"
"1728486848-407","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","686.3 Mbytes"
"1728486848-408","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","713.8 Mbytes"
"1728486848-409","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","723.7 Mbytes"
"1728486848-410","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","645.9 Mbytes"
"1728486848-411","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","710.0 Mbytes"
"1728486848-412","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","679.2 Mbytes"
"1728486848-413","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","689.3 Mbytes"
"1728486848-414","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","659.1 Mbytes"
"1728486848-415","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","677.0 Mbytes"
"1728486848-416","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","678.4 Mbytes"
"1728486848-417","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","667.2 Mbytes"
"1728486848-418","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","695.9 Mbytes"
"1728486848-419","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","691.1 Mbytes"
"1728486848-420","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","719.6 Mbytes"
"1728486848-421","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","721.9 Mbytes"
"1728486848-422","https://psl.noaa.gov/thredds/catalog/Datasets/NARR/pressure/catalog.html","647.4 Mbytes"
